tweet_id,preprocessed_tweet
103010, hay un juicioi descriptivo que se basa en que hay un porcentaje apabullante de prostitución forzada estos porcentajes se han convertido en mantras llevo años yendo a las fuentes y el método es tan acientífico como el boca a boca —llobet 
103011, si es víctima superviviente deprostitución forzada o de trabajoforzado o cree que alguien lo es podemos ayudar llame al1 833 900 1010en línea en número gratuitoconfidencial en más de 200 idiomas
103012,en tv estos delitos llevan a cometer otros como la trata de personas prostitución forzada y privación de libertad menciona el mauricio arriaza chicas 
103013, lo cierto es que aunque la prostitución forzada es totalmente real ni siquiera es mayoritaria que para pagar facturas el proletariado debe aceptar trabajos agotadores incluso peligrosos y esto incluye a las prostitutas 
103015, esta triste situación existe en muchos lugares en bcn como vecinos en el raval envio alarmas al ayuntamiento desde años y no pasa nada prostitucion forzada cocina illegal alquiler illegal de local en condición infra humana … la lista es larga
103017,police car lightdenuncia de revictimizaciónpor falta de respuesta de atención integral de parte del estado una mujer de 24 años con trastorno mental se encuentra en situación de calle y alto riesgo es víctima de violencia y de prostitución forzada por parte de su ex pareja thread 
103018,mito 6 debe combatirse la prostitución forzada no la prostitución voluntaria esta distinción no tiene sentido el consentimiento de una mujer a su explotación no justifica la legalización de la explotación para todas 
103019,red arabe de prostitución forzada en el estado anzoátegui arrestado el proxeneta libanés jihad abd el cont 
103020, y si no hay demanda es obvio que no existira esta profecion pero aun que exista creo que una chica puede optar por otro tipo de trabajo peor pagado en caso que lo desea excepto los casos de prostitucion forzada que tambien existe pero en españa especialmente es la minoria 
103021, procedo a decir vieja conchuda la re puta que te pario vos y tu reino invasor genocida me pueden chupar la pij4
103022,no hay nada mas satisfactoria hacer una puta apuesta de fútbol y llevarte pasta con tu colega kissing face with closed eyesface savoring food
103023,me están cagando la banda hijos de puta después no voy ni a poder escuchar la canción los odioo 
103024,de verdad qe os lo digo muy en serio estoy cansada de que metáis mierda a mis espaldas cosas que ni he hecho ni he faltado el respeto así que os faltan cojones para decírmelo a mi y no ser tan hijo de puta para hacerme daño y joderme la vida no tienen otra mierda que hacer
103025,coman puta mierda y no jueguen así con la hinchada pouting facepouting facepouting facepouting face 
103026, si no te gusta el resultado pues te jodes y antes de eurovisión te vas a empadronar a otro país para no sentirte ofendidito solo porque una canción no te gusta que ya estamos casi en marzo superadlo de una puta vez 
103027, tenés toda la razón nos volvieron farándula fama política entre otras cosas esa hijo de puta plaza no alienta ni 20 minutos seguidos están más tomando fotos en su iphone y chateando que viendo el hp partido 
103028,cuando hacen los jeans mom pueden pensar en las que tenemos piernas largas y nos quedan los pantalones cortos por favorrrrrrrrrr haganlos unos centímetros más largos hijos de puta
103029, estou así por culpa túa ten cuidado de que non a pases ti puta
103030,jajaja puta primera vez que veo que ponen cocos en los hoyos de la calle de mi colonia y así quieren construir wakanda allá por conchagua
103032,como voy a perder ese labial la re puta q me parió
103033,cosas que no me van a pasar en mi puta vida 
103034, ah que no lo has puesto a propósito ana la puta madre no0ooo
103035, q vieja hija de mil puta
103036, lee el pinche nombre de la cuenta donde dice que es algo gracioso hijo de tu puta madre
103037, a joder a otro lado con que pique estuvo impecable esa mierda que vaya a su mundial de globos y a redes sociales abran los ojos puta madre 
103038, me alegra ver que no soy el único que no tiene mi puta idea de unos cuantos términos de ese hilo xd
103039,me tiene podrido martínez declarando “merecimos ganar” ya lo escuche 20 veces déjate de joder con merece y gana un partido hijo d puta
103040,duki hijo de puta no podés ser tan bueno
103042, y que querías que votemos a macri bisnieto de putas 
103043, y que quería que me inventara una nueva definición de alcoholismo o que putas jajajaja
103044, obvio la mayoría son putas como ya sabes quien pero tú serías una clara excepción 
103045,dios mío me mato donde eso pase que putas no puede pasar ni por el putas
103046,asi me pasa que como siempre me toca currar de tarde me levanto tarde como buena vaga pero luego el dia que me toca de mañana y encima abrir las paso putas para levantarme sparkles
103049,nonono increíble se me tiran las putas al auto se me avalanchan las yeguas se me tiran encima del capó lpm se me tiran se me arrojan es increíble las putas las trolas
103050,denuncie las cuentas en todas las putas categorías twitter sirve de algo y bajalas rapido
103051, artate tu madre cristiano cara de pija pícaro corrupto middle fingermiddle fingermiddle fingermiddle finger hijo de mil putas
103052, hincha t p m mierda ya no se comen tus putas mentiras la gente ya despertó y tu pinche mercenario
103053, pues que se lo meta en su casa y le pague él la manutención y las putas 
103054, le da un aneurisma de la hijueputa piedra y se muere por qué putas netflix tiene que adaptar mis animes favoritos a live action whyyyyyy ahdjsjdjjd se acuerda del bodrio de live action de fma y ahí si le da un soponcio 
103055,si significa que vas a estar a las putas 8 y si no te gusta no quedas a las putas 8 
103056, jajajaj hijo de mil putas mal nacido hablas de los 90 como si fuese ajeno a tu partido politco la reconcha de tu madre preguntale a tu jefa cuando lo recibian al turco en santa cruz y la que hicieron con regalias petroleras sorete mal cagado
103057, de las putas la merca y el delivery para remediar el bajón 
103058,como putas me entra una tusa de algo que paso hace mas de 2 años jasjajs
103059,a ver que muy guay el drama y eso pero que puto aburrimiento de debate casi 3 putas horas dando vueltas al mismo tema tentacionesdbt11
103064,mejorar la calidad de vida de las personas trabajadoras sexuales no es la política que busca que hagamos otra cosa eso es abolicionismo y salvacionismo qué hay para las putas que nos quedamos putas ese abolicionismo silencioso es cómplice de la putofobia 
103065,que entre la homofobia el clasismo y la putofobia hay quienes se están cubriendo de gloria de verdad os parece gracioso justificable cómico tantas ganas teníais de escribir la expresión “dar por el culo” vaya panda 
103066,el estigma es algo que nos atraviesa a todas las trabajadoras sexuales independientemente cómo se ejerza el trabajo ya sea presencial o a través de una plataforma como only fans sigue existiendo put of obi a maría midori de 
103069, hacer frente a la ola reaccionaria oponerse al tráfico de esclavas trata sexual y al crimen organizado que están promocionando quienes como tú defendeis a las trabajadoras sexuales y su desempeño y que acusáis a quienes se os oponen de putofobia 
103070, termina la frase no te quedes a medias de demostrar tu machismo y tu putofobia pd el barça lleva 5 tarjetas rojas en liga es malo tener tanto odio dentro pero al menos infórmate antes de sacarlo y ya no te contesto más que no quiero perder más tiempo 
103071, por cierto elegir una manera de explotación sobre otra con que calidad ideológica y moral nos retrata ahora tenemos explotados mejores que otros que poco alma le poneis a otras mujeres vulneradas que pena en serio la putofobia os hace descarrilar y me resulta terrible 
103072,claro que se puede criticar la industria pornográfica sin caer en la putofobia 
103073, hay muchísimos perfiles así sobre todo de hombres gays deduzco de sus comentarios que piensan que el feminismo es un movimiento lgtbiq para luchar contra la transfobia la putofobia y el perreo la prostitución y la gestación subrogada como empoderamiento femenino 
103076, lo del lobby a bolo puro cinismo el siglo xix queda lejos los puteros duermen entre uds y militan en todos los partidos no les echarán del barrio los burdeles tienen licencia lo suyo es put of obi a hacia mujeres sin imv y sin alternativa habitacional
103077, eres una pinche pendegha l lo siento no hablaré màs el idioma ases1na putofobia l chupa esa bergha
103078,acompáñenme por este viaje de olvido de tu coalición de gobierno de machismo y putofobia 
103079, y putofobia y surrofobia y hasta el rechazo por las mujeres que llevan escote les faltan las antorchas nada más 
103080,si eres ts tienes derecho a usar la putihab sin recargosrainbow flag selectorlgtb friendly no capacitismo no putofobia speech balloon por favor ayúdame a difundir megaphone
103081,empecé a ver maid ayer para tener ruido de fondo mientras trabajaba y se volvió en una de las mejores series que he visto la manera en que muestran las relaciones abusivas y todos los temas sociales que te puedas imaginar de una forma tan honesta es otra cosa starstruck
